ID,TEXT
1924,"Curiosity overcame the desire to straighten out her clothes. Entering a wide passage, they turned to the right. It ended abruptly in a room with several comfortable chairs. Three tables occupied the center in uneven positions, the underparts filled with metal-covered books. [SNIPPET] It isn't what you have done, but what you want to do, that interests me."" He spoke with a strange accent, that Dick didn't recognize. But he was pleasant and made it easy to talk. When Barrow finished, by relating the finding of the newspaper and the long walk to the office, the queer man was smiling. ""I like your frankness and will tell you about the position, although I can't reveal the location of your work. It is not on any map, and you will work among a race such as myself, with no opportunity of leaving after reaching the destination."
1925,"To fill the lengthening void, he asked. ""What did you think of the little test I gave this morning?"" ""It was all right,"" Donald said. ""You both did pretty well; I'm proud of you."" ""We had everything right,"" David pointed out without a flicker of expression. Elvin couldn't seem to engineer the dialogue as he used to. [SNIPPET] ""Do you know what it is, Gary?"" ""It's one of those gas burners you have on the lab tables in—"" ""The metal, I mean."" ""Looks like gold. Aren't these rather expensive for a high school classroom?"" She sagged against the wall, running her trembling fingers over her thin lips. """
1926,"What force? What army?"" ""No army,"" I said. "" You might call me a teacher; my corps is made up of teachers. We give lessons—where lessons are needed."" ""A teacher,"" he said quietly. A long time passed. "" Well,"" he asked, ""do I pass the course?"" ""You pass,"" I told him. "" [SNIPPET] Now, you wait a minute,"" he said. "" And don't touch that box. We've got some talking to do."" ""Such as?"" ""Such as how you managed to get here from Ancarta, and why,"" he said. """
1927,"""Ah!… So you've still got that ridiculous idea in your head?"" ""If you mean,"" said Oleron slowly, ""that I've discarded the old Romilly, and am at work on a new one, you're right. I have still got that idea in my head."" Something uncordial in his tone struck her; but she was a fighter. His own absurd sensitiveness hardened her. She gave a ""Pshaw!"" [SNIPPET] I had asked sorrowfully. I had been on the point of repeating my name but suddenly, after holding my eyes for a moment with a look the profundity and familiarity of which I cannot express, he had broken into the most ghastly haunting laugh I have ever heard. ""Harrison?"" the words had broken throatily from him…. "" Oh yes; I know you!… You shall very soon know that I know you if… if…"" The cough and rattle had come as Maschka had rushed into the room. In ten seconds Andriaovsky had fallen back, dead. That same evening I began to make notes for Andriaovsky's ""Life."""
1928,"Spatial Housing Authority requires them every 12 feet but sometimes they come in handy, especially with certain guests. They're about waist-high and we had to kneel down to see what the mech was up to inside 2 The big servo was too intent on what he was doing for us to register on his photons. He wasn't repairing himself, either. He was bending over the parts of the girl mech and working fast, like he was pressed for time. The set of tools were kept handy for the servos to adjust themselves during stopovers was spread all over the floor along with lots of colored wire, cams, pawls, relays and all the other paraphernalia robots have inside them. We watched him work hard for another fifteen minutes, tapping and splicing wire connections and tightening screws. [SNIPPET] The big servo was too intent on what he was doing for us to register on his photons. He wasn't repairing himself, either. He was bending over the parts of the girl mech and working fast, like he was pressed for time. The set of tools were kept handy for the servos to adjust themselves during stopovers was spread all over the floor along with lots of colored wire, cams, pawls, relays and all the other paraphernalia robots have inside them. We watched him work hard for another fifteen minutes, tapping and splicing wire connections and tightening screws. Then he opened the square box. Sure enough, it was a female mech's head and it had a big mop of blonde hair on top."
1929,"For a good hour to come frequent reports shook the island, and balls kept crashing through the woods. I moved from hiding-place to hiding-place, always pursued, or so it seemed to me, by these terrifying missiles. But towards the end of the bombardment, though still I durst not venture in the direction of the stockade, where the balls fell oftenest, I had begun, in a manner, to pluck up my heart again, and after a long detour to the east, crept down among the shore-side trees.  The sun had just set, the sea breeze was rustling and tumbling in the woods and ruffling the grey surface of the anchorage; the tide, too, was far out, and great tracts of sand lay uncovered; the air, after the heat of the day, chilled me through my jacket. [SNIPPET] “My dear,” said my mother suddenly, “take the money and run on. I am going to faint.”  This was certainly the end for both of us, I thought. How I cursed the cowardice of the neighbours; how I blamed my poor mother for her honesty and her greed, for her past foolhardiness and present weakness! We were just at the little bridge, by good fortune; and I helped her, tottering as she was, to the edge of the bank, where, sure enough, she gave a sigh and fell on my shoulder. I do not know how I found the strength to do it at all, and I am afraid it was roughly done, but I managed to drag her down the bank and a little way under the arch. Farther I could not move her, for the bridge was too low to let me do more than crawl below it. So there we had to stay—my mother almost entirely exposed and both of us within earshot of the inn."
1930,"Are you sure the people at the spaceport have not made some mistake? That is more or less the direction I came from."" The pilot stared impatiently at the papers thrust under his nose. ""Can't say, sir. We have our work cut out just to take the ship to where they tell us. Only reason we carry passengers is that regulations require cooperation with the Agency. [SNIPPET] Carole waved jauntily. She took Winstead by the elbow. ""That was Wilfie,"" she explained. "" We'll be getting married if we can ever get our job shifts straightened out. I hope I didn't make him late, poor boy—it was his only chance to see me until tomorrow."" Winstead was hardly aware of having been steered into an elevator. When they reached the second floor, Carole led him a few steps along the hall."
1931,F 1952 OCT 24 AM 11 1  KL300 PD=NEW YORK NY 12 604B= JEROME BIXBY= 862 UNION ST APT 6H= BKLYN= S LIKE SLIZZERS STOP PREPOSTEROUS BUT CUTE STOP DISAGREE WITH FRED TO THE TUNE OF NICE MONEY BUT NICE MONEY STAYS IN MY POCKET STOP YOU NOW OWE ME ONLY FIFTY DOLLARS OF ADVANCE AUGUST 16 STOP DO I HEAR A SCREAM POOR B [SNIPPET] 1952 OCT 24 AM 9 0  NB168 PD=NEW YORK NY 63 110B= JEROME BIXBY= 862 UNION ST APT 6H= BKLYN= J URGE STRONGLY THAT YOU DON'T TRY TO SELL SLIZZERS STOP IT'S JUST NO DAMN GOOD STOP YOU'VE GOT YOUR REPUTATION TO THINK OF STOP WHY LOUSE UP YOUR GOOD NAME WITH A LEMON AT THIS LATE DATE STOP KILL IT STOP I'VE TALKED IT OVER WITH JOE AND HE ISN'T FEELING HUMOROUS ANY MORE STOP PREFERS NOT TO HAVE NAME USED STOP REPEAT KILL THE THING FOR YOUR OWN G F 1952 OCT 24 AM 11 1  KL300 PD=NEW YORK NY 12 604B= JEROME BIXBY= 862 UNION ST APT 6H= BKLYN= S
1932,"The Laplanders and the Samoides will find the climate of the polar regions on the shores of the Mediterranean. Who can say, that at this period, the equatorial regions will not be too small, to contain and nourish terrestrial humanity? Now, may not provident nature, so as to give refuge to all the vegetable and animal emigration, be at present laying the foundation of a new continent under the Equator, and may she not have entrusted these insects with the construction of it? I have often thought of all these things, my friends, and I seriously believe that the aspect of our globe will some day be completely changed; that by the raising of new continents the sea will cover the old, and that, in future ages, a Columbus will go to discover the islands of Chimborazo, of the Himalayas, or of Mont Blanc, remains of a submerged America, Asia, and Europe. Then these new continents will become, in their turn, uninhabitable; heat will die away, as does the heat from a body when the soul has left it; and life will disappear from the globe, if not for ever, at least for a period. Perhaps then, our spheroid will rest—will be left to death—to revive some day under superior conditions! But all that, my friends, is the secret of the Author of all things; and beginning by the work of the insects, I have perhaps let myself be carried too far, in investigating the secrets of the future.  “My dear Cyrus,” replied Spilett, “these theories are prophecies to me, and they will be accomplished some day.” [SNIPPET] At the northern extremity of the bay the outline of the shore was continued to a great distance in a wider curve. There the shore was low, flat, without cliffs, and with great banks of sand, which the tide left uncovered. Pencroft and Herbert then returned towards the west. Their attention was first arrested by the snow-topped mountain which rose at a distance of six or seven miles. From its first declivities to within two miles of the coast were spread vast masses of wood, relieved by large green patches, caused by the presence of evergreen trees. Then, from the edge of this forest to the shore extended a plain, scattered irregularly with groups of trees."
1933,"Fortunately it was decided some years ago that Oklahoma, only one of the eight to have completely disappeared, could not in any sense be considered to have a continuing political existence. So, though there are still families who proudly call themselves Oklahomans, and the Oklahoma Oil Company continues to pump oil from its submerged real estate, the state has in fact disappeared from the American political scene. But this is by now no more than a petty annoyance, to raise a smile when the talk gets around to the question of State's Rights. Not even the tremendous price the country paid for its new sea—fourteen million dead, untold property destroyed—really offsets the asset we enjoy today. The heart of the continent, now open to the shipping of the world, was once dry and land-locked, cut off from the bustle of trade and the ferment of world culture. It would indeed seem odd to an American of the '50s or '60s of the last century to imagine sailors from the merchant fleets of every nation walking the streets of Denver, fresh ashore at Newport, only fifteen miles away. Or to imagine Lincoln, Fargo, Kansas City and Dallas as world ports and great manufacturing centers. [SNIPPET] The earth continued its descent, eventually tipping 2-1/2 degrees down to the west. The ""Memphis Tilt"" is today one of the unique and charming characteristics of the gracious Old Town, but during the night of panic Memphis residents were sure they were doomed. South and west the waters carved deeply into Arkansas and Oklahoma. By morning it was plain that all of Arkansas was going under. Waves advanced on Little Rock at almost 100 miles an hour, new crests forming, overtopping the wave's leading edge as towns, hills and the thirst of the soil temporarily broke the furious charge. Washington announced the official hope that the Ozarks would stop the wild gallop of the unleashed Gulf, for in northwest Arkansas the land rose to over 2,000 feet. But nothing could save Oklahoma."
1934,"""It's Tuesday,"" Staghorn said. Then both were silent because at that moment a child appeared, a boy of about eleven. He burst from the schoolhouse door and ran across the cracked asphalt toward the playground, glancing back over his shoulder as though expecting pursuit. Reaching the play apparatus he paused and looked around desperately. The metal standards for the swings were in place but no swings hung from them. [SNIPPET] ""I can't tell you! They might punish me!"" Staghorn shook her heartily, ignoring the fact that she was over fifty. "" Tell me! It so happens that besides Paul, they've captured Dr. Clarence Peccary, and I'm responsible for his life!"" At this statement Miss Terry let out a cry of horror. "" They've caught Dr. Peccary?"
1935,"He was looking toward the bow, but on hearing the subdued clink of metal on metal, he turned. A dozen of the pirates were coming toward him. It would have been useless to draw his weapon. Theirs were out and could have burned him to a crisp before he could move. Silently and with deadliness apparent in every move they approached him. [SNIPPET] And Gore would murder no more. Stupidly, he let Sorko slide to the floor, where the poor fellow recovered sufficiently from his paralyzing fright and his fall to scuttle away. Looking past the menacing weapon, Gore saw the girl, Lenore Hyde. Her limpid eyes under their straight brows were blazing, and he read in them certain death for himself. ""Up that ladder!"" she ordered sharply, ""and stay out! Guard, when this beast is gone I will give you this weapon."
1936,"George stopped their caravan and the two men got out, stretching their legs. They looked about, both more interested in the dig, now they were back at it, than setting up camp. They walked around, examining various parts of it, and the excitement of the promise of things to be discovered in the earth came to them. "" This summer we'll learn the answer,"" Sidney predicted. With skeptical hope George replied, ""Maybe."" [SNIPPET] George glanced at the dent in the side panel of the station wagon. "" It's still there,"" he agreed. "" But only to tell us this wasn't a dream. No one else would believe it wasn't caused by a rock."" George groaned. He stared at the rise of ground behind which the Indians had disappeared. "" Huk,"" he pleaded. "" Good Fox."
1937,"These—the keg and canisters—I connected in a proper manner with covered trains; and having let into one of the canisters the end of about four feet of slow match, I covered up the hole, and placed the cask over it, leaving the other end of the match protruding about an inch, and barely visible beyond the cask. I then filled up the remaining holes, and placed the barrels over them in their destined situation.  “Besides the articles above enumerated, I conveyed to the depot, and there secreted, one of M. Grimm’s improvements upon the apparatus for condensation of the atmospheric air. I found this machine, however, to require considerable alteration before it could be adapted to the purposes to which I intended making it applicable. But, with severe labor and unremitting perseverance, I at length met with entire success in all my preparations. My balloon was soon completed. It would contain more than forty thousand cubic feet of gas; would take me up easily, I calculated, with all my implements, and, if I managed rightly, with one hundred and seventy-five pounds of ballast into the bargain. [SNIPPET] “At five o’clock, p.m., being engaged in regenerating the atmosphere within the chamber, I took that opportunity of observing the cat and kittens through the valve. The cat herself appeared to suffer again very much, and I had no hesitation in attributing her uneasiness chiefly to a difficulty in breathing; but my experiment with the kittens had resulted very strangely. I had expected, of course, to see them betray a sense of pain, although in a less degree than their mother, and this would have been sufficient to confirm my opinion concerning the habitual endurance of atmospheric pressure. But I was not prepared to find them, upon close examination, evidently enjoying a high degree of health, breathing with the greatest ease and perfect regularity, and evincing not the slightest sign of any uneasiness whatever."
1938,"This, in the pursuit of her object, the Gy readily promises; and as the characteristic of this extraordinary people is an implicit veneration for truth, and her word once given is never broken even by the giddiest Gy, the conditions stipulated for are religiously observed. In fact, notwithstanding all their abstract rights and powers, the Gy-ei are the most amiable, conciliatory, and submissive wives I have ever seen even in the happiest households above ground. It is an aphorism among them, that “where a Gy loves it is her pleasure to obey.” It will be observed that in the relationship of the sexes I have spoken only of marriage, for such is the moral perfection to which this community has attained, that any illicit connection is as little possible amongst them as it would be to a couple of linnets during the time they agree to live in pairs.    Nothing had more perplexed me in seeking to reconcile my sense to the existence of regions extending below the surface of the earth, and habitable by beings, if dissimilar from, still, in all material points of organism, akin to those in the upper world, than the contradiction thus presented to the doctrine in which, I believe, most geologists and philosophers concur—viz., that though with us the sun is the great source of heat, yet the deeper we go beneath the crust of the earth, the greater is the increasing heat, being, it is said, found in the ratio of a degree for every foot, commencing from fifty feet below the surface. But though the domains of the tribe I speak of were, on the higher ground, so comparatively near to the surface, that I could account for a temperature, therein, suitable to organic life, yet even the ravines and valleys of that realm were much less hot than philosophers would deem possible at such a depth—certainly not warmer than the south of France, or at least of Italy. [SNIPPET] Believe that here my friendship speaks, and that my jealousy is silent.”  With these words Zee left me. And recalling those words, I thought no more of succeeding to the throne of the Vril-ya, or of the political, social, and moral reforms I should institute in the capacity of Absolute Sovereign.    After the conversation with Zee just recorded, I fell into a profound melancholy."
1939,"None was forthcoming from among my men, and against their protest I insisted on being lowered into the shaft. When I was a few metres from the bottom the cable parted and I fell and lay stunned on the floor below. When I recovered consciousness the light had gone out. There was no sound about me. [SNIPPET] How is it,"" asked Hellar, ""that you speak German?"" By way of answer I addressed him in English and in French, while he and Zimmern glanced at each other as do men who see a miracle and strive to hold their reason while their senses contradict their logic. I now sketched the story of my life and adventures with a fulness of convincing detail. One incident only I omitted and that was of the near discovery of my identity by Armstadt's former mistress. Of that I did not speak for I felt that Marguerite, at least in the presence of the others, would not relish that part of the story. Nor did I wish to worry them with the fear that was still upon me that I had not seen the last of that affair."
1940,"""What does the thermometer say?"" ""Twenty-seven, six tenths (82° Fahr.)."" ""Therefore the savants are wrong by 2,705°, and the proportional increase is a mistake. Therefore Humphry Davy was right, and I am not wrong in following him. What do you say now?"" [SNIPPET] This calculation could, at best, be but a vague approximation; but a learned man is always a philosopher when he succeeds in remaining cool, and assuredly Professor Liedenbrock possessed this quality to a surprising degree. I could hear him murmuring geological terms. I could understand them, and in spite of myself I felt interested in this last geological study. ""Eruptive granite,"" he was saying. "" We are still in the primitive period. But we are going up, up, higher still."
1941,"You'd only bruise yourself. A stone is neither cruel nor tender. You've married a man of stone, Sally. He hasn't missed a day at the office in eight years. She'd never visited the office but he was always there to answer when she phoned. "" I'm very busy, Sally. What did you say? You've bought a new hat? [SNIPPET] It did Sally no good to clutch frantically at his arm as he fell, to tug and jerk at the slackening folds of his suit. The heaviness of his descending bulk dragged him down and away from her, the awful inertia of lifeless flesh. He thudded to the floor and rolled over on his back, seeming to shrink as Sally widened her eyes upon him. He lay in a grotesque sprawl at her feet, his jaw hanging open on the gaping black orifice of his mouth . Sally might have screamed and gone right on screaming—if she had been a different kind of woman. On seeing her husband lying dead her impulse might have been to throw herself down beside him, give way to her grief in a wild fit of sobbing. But where there was no grief there could be no sobbing . One thing only she did before she left. She unloosed the collar of the unmoving form on the floor and looked for the small brown mole she did not really expect to find."
1942,"Joshua shivered and said, ""We're through, Myra."" ""Through? I don't understand."" ""The Moon trip. I can't swing it. The money's run out. There's no place I can raise another dime."" ""But you've worked so hard—and so long! [SNIPPET] ""It's far more than that, Lee. You'll find the plans sound."" Lee Gorman didn't give a tinker's hoot for the plans. He was only enjoying an interview—a vengeance—he was loath to terminate. "" You haven't even begun to show me what I'd need before I even considered loaning you a dime."" ""I'll bring you anything you want."""
1943,"It had moved. The sun shone obliquely, throwing Stinson's shadow upon the sand. The wind devil also had a shadow, although the sun shone through it and the shadow was faint. But it moved when the funnel moved. This was no illusion. [SNIPPET] What business is it of yours if she lives or dies? My race discarded such primitive logic long before it reached your level of development."" ""Yes,"" Stinson said, ""and your race no longer exists."" The Sand God became a sphere of blue flame. A wave of intense heat drove them backward. """
1944,"As these preparations were nearing completion I sent for Dr. Zimmern and Col. Hellar to meet me at my apartment. ""Comrades,"" I said, ""you have endangered your own lives by confiding in me your secret desires to overthrow the rule of the House of Hohenzollern as it was overthrown once before. You have done this because you believed that I would have power that others do not have."" The two old men nodded in grave assent. ""And you have been quite fortunate in your choice,"" I concluded, ""for not only have I pledged myself to your ends, but I shall soon possess the coveted power. In a few days I shall demonstrate my process on a large scale before the Chemical Staff. But I shall do this thing without revealing the method. [SNIPPET] It must be a strange mixture of blood-lines that could produce such wondrous beauty. In no other woman have I seen such a blackness of hair and eyes combined with such a whiteness of skin. I suppose I should not have danced with her--now I see all my resolutions shattered. But I think it was most of all the blackness of her eyes. Well, what care, we live but once!"" I read and re-read this entry and searched feverishly in Armstadt's diary for further evidence of a personal life. But I only found tedious notes on his chemical theories. Perhaps this single reference to a woman was but a passing fancy of a man otherwise engrossed in his science. But if rescuers came and I succeeded in passing for the German chemist the presence of a woman in my new rôle of life would surely undo all my effort."
1945,"We entered, and found that a hut had been assigned to each of us. These huts were superior to any that we had yet seen, and in each was a most comfortable bed made of tanned skins, spread upon mattresses of aromatic grass. Food too was ready for us, and so soon as we had washed ourselves with water, which stood ready in earthenware jars, some young women of handsome appearance brought us roasted meats, and mealie cobs daintily served on wooden platters, and presented them to us with deep obeisances.  We ate and drank, and then, the beds having been all moved into one hut by our request, a precaution at which the amiable young ladies smiled, we flung ourselves down to sleep, thoroughly wearied with our long journey.  When we woke it was to find the sun high in the heavens, and the female attendants, who did not seem to be troubled by any false shame, already standing inside the hut, having been ordered to attend and help us to “make ready.”  “Make ready, indeed,” growled Good; “when one has only a flannel shirt and a pair of boots, that does not take long. I wish you would ask them for my trousers, Quatermain.” [SNIPPET] Poor fellow, poor fellow! So it has all been for nothing. God’s will be done.”  “Now for business,” I put in, anxious to escape from a painful subject. “"
1946,"They were almost in orbit, now, climbing at a slight angle with a velocity sufficient to carry them around Earth forever, a streamlined, tiny satellite. After the first few moments of disorientation, rocket crews found that a weightless condition gave them, ambiguously, a buoyant feeling. Only the doughnut crew had really adapted to this condition, living as they did without the effects of gravity for hours at a time every day. The temporary ""housing"" was rotated for comfort of the crews during rest periods, but while moving the plates and girders of the giant doughnut into place, they had no such luxuries. [SNIPPET] An hour and over a hundred and fifty feet later, MacNamara wheezed as he swung over the bulkhead at the base of Valier's third and top stage. His aching limbs persuaded him to take a breather. After all, his complete inspection of the day before really made a final preflight unnecessary, and passing near the frigid oxygen tanks was a day's work in itself. He listened to the innumerable noises around and below him. The clicks and hums near him meant that Ruiz, having given up following him, was checking out the flight controls, with power on only in the top stage. From below came a vibrational rushing noise, nearly subsonic, which told him of the fueling operation."
1947,"BOTH THE HERMITS [approaching].—Victory to the King! KING [rising from his seat].—Hail to you both! BOTH THE HERMITS.—Heaven bless your Majesty! [They offer fruits.   KING [respectfully receiving the offering].—Tell me, I pray you, the object of your visit. [SNIPPET] KING.—I am all attention. HERMITS [extending their hands].—Victory to the King! KING.—Accept my respectful greeting. HERMITS.—May the desires of your soul be accomplished!"
1948,"Now the method of growing wise, learned, and sublime having become so regular an affair, and so established in all its forms, the number of writers must needs have increased accordingly, and to a pitch that has made it of absolute necessity for them to interfere continually with each other. Besides, it is reckoned that there is not at this present a sufficient quantity of new matter left in Nature to furnish and adorn any one particular subject to the extent of a volume. This I am told by a very skilful computer, who hath given a full demonstration of it from rules of arithmetic. This perhaps may be objected against by those who maintain the infinity of matter, and therefore will not allow that any species of it can be exhausted. For answer to which, let us examine the noblest branch of modern wit or invention planted and cultivated by the present age, and which of all others hath borne the most and the fairest fruit. For though some remains of it were left us by the ancients, yet have not any of those, as I remember, been translated or compiled into systems for modern use. Therefore we may affirm, to our own honour, that it has in some sort been both invented and brought to a perfection by the same hands. What I mean is, that highly celebrated talent among the modern wits of deducing similitudes, allusions, and applications, very surprising, agreeable, and apposite, from the signs of either sex, together with their proper uses. And truly, having observed how little invention bears any vogue besides what is derived into these channels, I have sometimes had a thought that the happy genius of our age and country was prophetically held forth by that ancient typical description of the Indian pigmies whose stature did not exceed above two feet, sed quorum pudenda crassa, et ad talos usque pertingentia. [SNIPPET] By what I have gathered out of ancient records, I find the compass of their doctrine took in two-and-thirty points, wherein it would be tedious to be very particular. However, a few of their most important precepts deducible from it are by no means to be omitted; among which, the following maxim was of much weight: That since wind had the master share as well as operation in every compound, by consequence those beings must be of chief excellence wherein that primordium appears most prominently to abound, and therefore man is in highest perfection of all created things, as having, by the great bounty of philosophers, been endued with three distinct animas or winds, to which the sage Æolists, with much liberality, have added a fourth, of equal necessity as well as ornament with the other three, by this quartum principium taking in the four corners of the world. Which gave occasion to that renowned cabalist Bombastus [119a] of placing the body of man in due position to the four cardinal points. In consequence of this, their next principle was that man brings with him into the world a peculiar portion or grain of wind, which may be called a quinta essentia extracted from the other four. This quintessence is of catholic use upon all emergencies of life, is improveable into all arts and sciences, and may be wonderfully refined as well as enlarged by certain methods in education. This, when blown up to its perfection, ought not to be covetously boarded up, stifled, or hid under a bushel, but freely communicated to mankind. Upon these reasons, and others of equal weight, the wise Æolists affirm the gift of belching to be the noblest act of a rational creature. To cultivate which art, and render it more serviceable to mankind, they made use of several methods."
1949,"This tears it. This ties it up in a box with a bloody ribbon-bow. I suppose you know what this means—what I've got to do now?"" ""Spin ship,"" she replied immediately, and looked up at him pertly, like a kindergarten child who knows she has the right answer. He groaned. ""You said you could do it."" [SNIPPET] It doesn't want to turn. Any force that tries to make it turn is resisted at right angles to the force applied. When that force is applied momentarily from jets, as they swing into position and away again, the firing formulas get—well, complex. And the ship's course and landing approach are completely new. Instead of letting the ship fall to the Moon, turning over and approaching tail-first with the main jets as brakes, Captain McHenry is going to have to start the spin first and go almost the whole way nose-first. He'll come up on the Moon obliquely, pass it, stop the spin, turn over once to check the speed of the ship, and once again to put the tail down when the Moon's gravity begins to draw us in. There'll be two short periods of free-fall there, but they won't be long enough to bother you much. And if we can do all that with the fuel we've got, it will be a miracle."
1950,"A journeyman who works by the piece is likely to be industrious, because he derives a benefit from every exertion of his industry. An apprentice is likely to be idle, and almost always is so, because he has no immediate interest to be otherwise. In the inferior employments, the sweets of labour consist altogether in the recompence of labour. They who are soonest in a condition to enjoy the sweets of it, are likely soonest to conceive a relish for it, and to acquire the early habit of industry. A young man naturally conceives an aversion to labour, when for a long time he receives no benefit from it. The boys who are put out apprentices from public charities are generally bound for more than the usual number of years, and they generally turn out very idle and worthless. [SNIPPET] He must have made, therefore, by each course of lectures, a thousand minae, or £ 3335:6:8. A thousand minae, accordingly, is said by Plutarch, in another place, to have been his didactron, or usual price of teaching. Many other eminent teachers in those times appear to have acquired great fortunes. Georgias made a present to the temple of Delphi of his own statue in solid gold. We must not, I presume, suppose that it was as large as the life. His way of living, as well as that of Hippias and Protagoras, two other eminent teachers of those times, is represented by Plato as splendid, even to ostentation. Plato himself is said to have lived with a good deal of magnificence."
1951,"I advise all of you who have not yet attended the Solaris Museum on Jupiter, to take a trip there some Sunday afternoon. The Interplanetary Suburban Line runs trains every half hour on that day. You will find there a complete working model of the old satellite of the Earth, which, before it was destroyed, furnished this planet light at night through the crude medium of reflection. ""On account of this decision as to the inadvisability of allowing the moon to remain where it was, engineers commenced its removal in the year 2721. Piece by piece, it was chipped away and brought to the Earth in Interplanetary freight cars. These pieces were then propelled by Zoodolite explosive, in the direction of the Milky Way, with a velocity of 11,217 meters per second. [SNIPPET] What did he do? ""He proceeded to one of these banks, known at that time as 'The First National Bank of Chicago,' and deposited there, one of these disks—a silver Dollar—to the credit of a certain individual. And this individual to whose credit the Dollar was deposited was no other person than the fortieth descendant of John Jones who stipulated in paper which was placed in the files of the bank, that the descendancy was to take place along the oldest child of each of the generations which would constitute his posterity. ""The bank accepted the Dollar under that understanding, together with another condition imposed by this John Jones, namely, that the interest was to be compounded annually. That meant that at the close of each year, the bank was to credit the account of John Jones's fortieth descendant with three one-hundredths of the account as it stood at the beginning of the year. ""History tells us little more concerning this John Jones—only that he died in the year 1931, or ten years afterward, leaving several children. ""Now you gentlemen who are taking mathematics under Professor L127M72421Male, of the University of Mars, will remember that where any number such as X, in passing through a progressive cycle of change, grows at the end of that cycle by a proportion p, then the value of the original X, after n cycles, becomes X(1 + p)n. ""Obviously, in this case, X equalled one Dollar; p equalled three one-hundredths; and n will depend upon any number of years which we care to consider, following the date of deposit. By a simple calculation, those of you who are today mentally alert can check up the results that I shall set forth in my lecture."
1952,"Because artists draw things vanishing to points, does that mean that they really vanish?"" A wack, that's what he was. Nice guy, but sorta screwy. He kept saying more goofy things while he was finishing up the machine, about how he'd figured out that all we knew about vision and drawing and so on must be wrong, and that once he got a look at the real world he'd prove it. ""How about cameras?"" I asked him. "" Take a picture with a camera and it looks just about the same as a drawing, don't it?"" ""That's because cameras are built to take pictures like we're used to seeing them,"" he said. "" Flat, two-dimensional slices of reality, without depth or motion."" [SNIPPET] Yeh, kind of a crackpot, Carter was. Just on that one subject, though; nice enough guy otherwise. Here, look at some of the drawings he made, working out his formulas. Nice designs, huh? Might make good wall paper or fabric patterns."
1953,"Sira dived in, unhesitatingly, and after an easy underwater swim she emerged in the open canal. There was a considerable swell, for there was a slight breeze blowing from the north across twenty miles of water, but this did not distress Sira at all. She undulated through the waves with perfect comfort. Phobos was just rising in the west, and orientating herself by this tiny moon she struck out in a north-easterly direction, seeking a favorable current to carry her toward Tarog. Early explorers on Mars were astonished to find that the canals were not stagnant bodies of water, but possessed currents, induced by wind, by evaporation, and the influx of fresh water from the polar ice caps. This was near the equator, however, and the water was not unreasonably cold, although the night air was, as usual, chilly. [SNIPPET] He could see only that he seemed to be dressed in white desert trousers and blouse, and that he wore a broad-brimmed sun helmet. He was carrying something in a bag over his shoulder. He was making the difficult ascent with practiced ease, his body thrown well forward, making fast time for such an apparently deliberate gait. The desert glare hurt Murray's eyes. He closed them and fell asleep."
1954,"He shook a warning forefinger. "" I will now resume my talk."" ""A moment ago, gentlemen, I mentioned the John Jones Dollar. Some of you who have just enrolled with the class will undoubtedly say to yourselves: 'What is a John Jones? [SNIPPET] He wrote: ""In the following century, many minor changes, of course, took place in man's mode of living; but the so-called socialists still agitated widely for the cessation of private ownership of wealth; the First National Bank still accepted Dollars for safe keeping, and the John Jones Dollar still continued to grow. With about thirty-four generations yet to come, the account now stood: ""And by the end of the succeeding hundred years, it had grown to what constituted an appreciable bit of exchange value in those days—thus:"
1955,"I found that no genius in another could please me. My unfortunate paradoxes had entirely dried up that source of comfort.—GOLDSMITH.  One morning, some weeks after her arrival at Lowick, Dorothea—but why always Dorothea? Was her point of view the only possible one with regard to this marriage? I protest against all our interest, all our effort at understanding being given to the young skins that look blooming in spite of trouble; for these too will get faded, and will know the older and more eating griefs which we are helping to neglect. In spite of the blinking eyes and white moles objectionable to Celia, and the want of muscular curve which was morally painful to Sir James, Mr. Casaubon had an intense consciousness within him, and was spiritually a-hungered like the rest of us. He had done nothing exceptional in marrying—nothing but what society sanctions, and considers an occasion for wreaths and bouquets. [SNIPPET] “Ah! you are a happy fellow,” said Mr. Farebrother, turning on his heel and beginning to fill his pipe. “ You don’t know what it is to want spiritual tobacco—bad emendations of old texts, or small items about a variety of Aphis Brassicae, with the well-known signature of Philomicron, for the ‘Twaddler’s Magazine;’ or a learned treatise on the entomology of the Pentateuch, including all the insects not mentioned, but probably met with by the Israelites in their passage through the desert; with a monograph on the Ant, as treated by Solomon, showing the harmony of the Book of Proverbs with the results of modern research. You don’t mind my fumigating you?”  Lydgate was more surprised at the openness of this talk than at its implied meaning—that the Vicar felt himself not altogether in the right vocation. The neat fitting-up of drawers and shelves, and the bookcase filled with expensive illustrated books on Natural History, made him think again of the winnings at cards and their destination. But he was beginning to wish that the very best construction of everything that Mr. Farebrother did should be the true one. The Vicar’s frankness seemed not of the repulsive sort that comes from an uneasy consciousness seeking to forestall the judgment of others, but simply the relief of a desire to do with as little pretence as possible."
